accx,accy,accz
1.3353,-0.4127,-0.4531
1.4369,-0.0179,-0.4629
1.4565,0.4666,-0.2713
1.4565,0.4666,-0.2713
0.7608,0.2106,-0.2401
0.5869,0.068,-0.2263
0.5361,-0.0199,-0.1853
0.8781,0.1754,-0.0251
0.8781,0.1754,-0.0251
1.181,0.2497,-0.0623
1.308,0.236,-0.1658
1.052,0.1344,-0.1111
0.8058,-0.0492,-0.2811
0.8058,-0.0492,-0.2811
0.8566,-0.0473,-0.285
0.9797,-0.0159,-0.2674
1.0012,0.0348,-0.2049
0.9192,0.0171,-0.2322
0.9192,0.0171,-0.2322
0.8898,-0.0101,-0.2615
0.925,-0.0394,-0.2752
1.0051,-0.0238,-0.2694
1.0247,-0.0062,-0.2733
0.9602,-0.014,-0.2908
0.9113,-0.0238,-0.285
0.8859,-0.0277,-0.2713
0.9054,-0.0336,-0.2557
0.9445,-0.0609,-0.2244
0.9621,-0.0706,-0.242
0.968,-0.0844,-0.2615
0.9602,-0.0746,-0.3104
0.9348,-0.0687,-0.369
0.925,-0.059,-0.3339
0.9308,-0.0394,-0.3202
0.9699,-0.0003,-0.3065
1.0207,0.0289,-0.3006
1.1185,0.0895,-0.3045
1.1458,-0.0355,-0.4022
1.1321,-0.0609,-0.41
1.0481,-0.0569,-0.3788
1.0598,0.0739,0.0178
0.9914,0.2986,0.0237
0.8566,0.3415,-0.1169
0.8566,0.3415,-0.1169
0.7941,0.195,-0.2811
0.9308,-0.1097,-0.3572
1.0559,-0.0569,-0.3632
1.0559,-0.0569,-0.3632
1.0598,-0.0062,-0.3221
1.0559,0.0601,-0.2889
0.9699,0.0621,-0.2929
0.8703,0.0348,-0.3006
0.7883,0.0328,-0.2869
0.7843,0.0426,-0.2752
0.837,0.0523,-0.2869
0.9113,0.0367,-0.3006
0.966,0.025,-0.3026
0.9485,0.025,-0.2869
0.8917,0.0035,-0.2811
0.8898,-0.0199,-0.3045
0.9035,-0.0531,-0.3436
0.9133,-0.0804,-0.373
0.9211,-0.0863,-0.367
0.9348,-0.0883,-0.3436
0.9465,-0.0746,-0.3299
0.9035,-0.0355,-0.3241
0.8664,-0.0179,-0.2929
0.9133,-0.0062,-0.3221
0.9465,0.0171,-0.3221
0.9953,-0.0042,-0.2987
1.0794,-0.0902,-0.2889
1.4135,-0.055,-0.244
1.4135,-0.055,-0.244
1.4271,0.0387,-0.1736
1.1966,0.0328,-0.2733
0.9075,-0.0257,-0.2792
0.6651,-0.0473,-0.201
0.6299,-0.0746,-0.072
0.7101,-0.0473,0.0412
0.8625,0.0171,0.1115
1.1341,0.1324,0.1487
1.2435,0.0855,-0.0368
1.1497,-0.0042,-0.1111
1.0501,-0.0648,-0.1365
0.9543,-0.1078,-0.1385
0.8664,-0.1371,-0.1462
0.9152,-0.1449,-0.1326
0.9562,-0.1528,-0.1248
0.9934,-0.1528,-0.1267
