time,gFx,gFy,gFz,TgF
14.003138,1.3568,0.0015,-0.5332,1.46
14.021297,1.4331,0.3533,-0.4687,1.55
14.046653,0.8586,0.2301,-0.5293,1.03
14.050137,0.8058,0.1813,-0.5018,0.97
14.085239,0.6534,0.0406,-0.2654,0.71
14.10231,0.837,-0.0082,-0.1872,0.86
14.122225,1.0657,-0.0648,-0.074,1.07
14.141627,1.1029,0.0504,-0.0935,1.11
14.151611,1.0852,0.1188,-0.1599,1.1
14.184183,0.8859,0.1286,-0.2459,0.93
14.201786,0.9211,0.1266,-0.3124,0.98
14.222893,0.9895,0.0992,-0.3593,1.06
14.239673,0.9641,0.1207,-0.2654,1.01
14.266751,0.9054,0.109,-0.199,0.93
14.284246,0.9015,0.0289,-0.2342,0.93
14.301419,0.8801,-0.0413,-0.285,0.93
14.321648,0.8468,-0.1293,-0.3339,0.92
14.345659,0.9152,-0.1801,-0.3436,0.99
14.366632,0.9465,-0.1508,-0.3456,1.02
14.383202,0.9329,-0.1195,-0.328,1.0
14.400286,0.8938,-0.0902,-0.3045,0.95
14.421173,0.8684,-0.0863,-0.3241,0.93
14.441423,0.882,-0.0863,-0.3182,0.94
14.465295,0.8957,-0.0921,-0.2869,0.95
14.484117,0.9113,-0.0823,-0.2596,0.95
14.499882,0.925,-0.0609,-0.2538,0.96
14.520575,0.968,-0.0453,-0.1912,0.99
14.545366,0.9543,-0.0687,-0.1893,0.98
14.564972,0.968,-0.0765,-0.2186,1.0
14.581482,0.9934,-0.0648,-0.2224,1.02
14.599821,1.0931,0.0348,-0.3124,1.14
14.636234,1.2767,-0.0883,-0.2596,1.31
14.66011,1.2865,-0.0921,-0.2107,1.31
14.660312,1.2865,-0.0921,-0.2107,1.31
14.681035,1.183,0.0601,-0.1814,1.2
14.719018,0.9583,0.2672,-0.2284,1.02
14.747013,0.8507,0.1833,-0.2869,0.92
14.747226,0.8507,0.1833,-0.2869,0.92
14.764493,0.9015,0.1032,-0.2811,0.95
14.781393,1.0266,0.0289,-0.3162,1.07
14.819236,1.0676,-0.0375,-0.3963,1.14
14.838585,0.9583,-0.0199,-0.3827,1.03
14.846842,0.9308,-0.0023,-0.3788,1.0
14.864262,0.8761,0.0211,-0.367,0.95
14.880591,0.8136,0.0348,-0.3553,0.89
14.921914,0.7061,0.0582,-0.3436,0.79
14.942716,0.7433,0.0523,-0.3476,0.82
14.942913,0.7433,0.0523,-0.3476,0.82
14.963601,0.7843,0.025,-0.4277,0.89
14.99658,0.8859,0.0094,-0.4354,0.99
15.013118,0.8566,0.0015,-0.3963,0.94
15.03444,0.6886,-0.0316,-0.3944,0.79
15.05708,0.712,-0.0433,-0.4471,0.84
15.079672,0.7374,-0.0336,-0.4569,0.87
15.096546,0.7804,-0.0082,-0.4882,0.92
15.11269,0.8761,-0.0101,-0.5175,1.02
15.133005,0.9523,-0.012,-0.4902,1.07
15.16167,1.0305,0.0113,-0.5039,1.15
15.178628,1.054,0.0073,-0.5234,1.18
15.195517,0.9797,-0.0082,-0.5586,1.13
15.212171,0.8468,-0.059,-0.584,1.03
15.233085,0.6788,-0.0902,-0.6972,0.98
15.256154,1.1262,-0.0785,-0.4941,1.23
15.277676,1.3979,0.2341,-0.5156,1.51
15.295753,1.0696,0.3161,-0.455,1.2
15.312599,0.7706,0.1324,-0.5175,0.94
15.333105,0.671,0.0582,-0.41,0.79
15.346931,0.7179,0.1207,-0.3534,0.81
15.377427,0.9856,0.0778,-0.1756,1.0
15.394809,1.0384,0.0758,-0.0447,1.04
15.411886,1.0226,0.0699,-0.0798,1.03
15.432425,0.9816,0.0718,-0.1658,1.0
15.461319,1.0168,0.0972,-0.2654,1.06
15.476712,0.9699,0.0816,-0.2967,1.02
15.493322,0.9075,0.0504,-0.2987,0.96
15.514974,0.9406,0.025,-0.2694,0.98
15.534881,0.9465,0.0621,-0.242,0.98
15.559868,0.9171,0.0543,-0.2635,0.96
15.576888,0.8781,0.0035,-0.2811,0.92
15.59284,0.8761,-0.0531,-0.3339,0.94
15.614845,0.9269,-0.0921,-0.3339,0.99
15.640709,0.9485,-0.0765,-0.3299,1.01
15.659718,0.9171,-0.0804,-0.3124,0.97
15.677041,0.8761,-0.0902,-0.3221,0.94
15.692251,0.8605,-0.0981,-0.3378,0.93
15.713829,0.8723,-0.0883,-0.3202,0.93
15.740071,0.8917,-0.0863,-0.2889,0.94
15.759678,0.9133,-0.0746,-0.2674,0.95
15.775703,0.9465,-0.0511,-0.285,0.99
15.812858,0.9445,-0.0981,-0.2284,0.98
15.835662,0.8977,-0.1195,-0.2479,0.94
15.835865,0.8977,-0.1195,-0.2479,0.94
15.858573,0.9211,-0.1097,-0.1912,0.95
15.875225,0.9836,0.0015,-0.2322,1.01
15.911295,1.3139,0.0289,-0.2517,1.34
15.944718,1.3295,0.0054,-0.1814,1.34
15.94492,1.3295,0.0054,-0.1814,1.34
15.956653,1.2845,0.066,-0.158,1.3
15.990909,1.011,0.3161,-0.1541,1.07
16.007132,0.9308,0.3083,-0.2557,1.01
16.02749,0.8684,0.1286,-0.2635,0.92
16.052589,0.9445,-0.055,-0.2987,0.99
16.055862,0.9445,-0.055,-0.2987,0.99
16.09074,1.1048,-0.0844,-0.414,1.18
16.107347,1.0911,-0.0023,-0.3788,1.16
